period,trade_value_usd,origin,destin,period_date
201601,183023,Canada,Denmark,2016-01-01
201601,1376,Germany,Denmark,2016-01-01
201601,6,Italy,Denmark,2016-01-01
201601,2542,Netherlands,Denmark,2016-01-01
201601,873,Poland,Denmark,2016-01-01
201601,231,Sweden,Denmark,2016-01-01
201601,154239,United States of America,Denmark,2016-01-01
201601,68,Canada,Estonia,2016-01-01
201601,112,Latvia,Estonia,2016-01-01
201601,970,Japan,"China, Hong Kong SAR",2016-01-01
201601,25437,Canada,"China, Hong Kong SAR",2016-01-01
201601,7490,United States of America,"China, Hong Kong SAR",2016-01-01
201601,98,Canada,Iceland,2016-01-01
201601,507,Austria,Czech Rep.,2016-01-01
201601,173572,Canada,Czech Rep.,2016-01-01
201601,13417,Denmark,Czech Rep.,2016-01-01
201601,365,United Kingdom,Czech Rep.,2016-01-01
201601,25,United States of America,Czech Rep.,2016-01-01
201601,21366,Germany,Czech Rep.,2016-01-01
201601,14823,Hungary,Czech Rep.,2016-01-01
201501,15036,Canada,Brazil,2015-01-01
201501,2018,Canada,Canada,2015-01-01
201501,16,Mexico,Canada,2015-01-01
201501,371317,United States of America,Canada,2015-01-01
201501,1334,Canada,Iceland,2015-01-01
201501,495,Netherlands,Iceland,2015-01-01
201501,62,Sweden,Iceland,2015-01-01
201501,10415,United States of America,Iceland,2015-01-01
201601,288171,Ireland,United Kingdom,2016-01-01
201601,10795,Netherlands,United Kingdom,2016-01-01
201601,10,Poland,United Kingdom,2016-01-01
201601,71656,United States of America,United Kingdom,2016-01-01
201601,4488,Barbados,United Kingdom,2016-01-01
201601,53352,Belgium,United Kingdom,2016-01-01
201601,1288069,Canada,United Kingdom,2016-01-01
201601,34978,Denmark,United Kingdom,2016-01-01
201601,3730,France,United Kingdom,2016-01-01
201601,8682,Germany,United Kingdom,2016-01-01
201601,857670,Canada,Australia,2016-01-01
201601,2753,China,Australia,2016-01-01
201601,10990,New Zealand,Australia,2016-01-01
201601,109461,United States of America,Australia,2016-01-01
201501,660,Bulgaria,Denmark,2015-01-01
201501,455505,Canada,Denmark,2015-01-01
201501,31,France,Denmark,2015-01-01
201501,19604,Germany,Denmark,2015-01-01
201501,7,Latvia,Denmark,2015-01-01
201501,5191,Netherlands,Denmark,2015-01-01
201501,123,Sweden,Denmark,2015-01-01
201501,37,Switzerland,Denmark,2015-01-01
201501,95010,United States of America,Denmark,2015-01-01
201601,5200,Canada,Belarus,2016-01-01
201501,273,United States of America,Antigua and Barbuda,2015-01-01
201501,4082,China,Malaysia,2015-01-01
201501,1757,United Kingdom,Malaysia,2015-01-01
201501,925,United States of America,Malaysia,2015-01-01
201501,6300,Canada,Portugal,2015-01-01
201501,43,France,Portugal,2015-01-01
201501,69,Germany,Portugal,2015-01-01
201501,1202,Spain,Portugal,2015-01-01
201501,1315,United Kingdom,Portugal,2015-01-01
201501,2580,United States of America,Portugal,2015-01-01
201601,47829,Austria,Germany,2016-01-01
201601,1067831,Canada,Germany,2016-01-01
201601,223,Czech Rep.,Germany,2016-01-01
201601,85,Mexico,Germany,2016-01-01
201601,16728,Netherlands,Germany,2016-01-01
201601,998,Poland,Germany,2016-01-01
201601,26,India,Germany,2016-01-01
201601,1564,United States of America,Germany,2016-01-01
201509,852,Canada,Seychelles,2015-09-01
201509,227,South Africa,Seychelles,2015-09-01
201509,1076,United Arab Emirates,Seychelles,2015-09-01
201509,136,United States of America,Seychelles,2015-09-01
201601,56,Estonia,Latvia,2016-01-01
201601,2352,France,Latvia,2016-01-01
201601,1498,Germany,Latvia,2016-01-01
201601,81,Lithuania,Latvia,2016-01-01
201601,1285,Netherlands,Latvia,2016-01-01
201601,2884,Sweden,Latvia,2016-01-01
201601,24111,Canada,Mexico,2016-01-01
201601,21018,United States of America,Mexico,2016-01-01
201601,707,Spain,Portugal,2016-01-01
201601,1695,United Kingdom,Portugal,2016-01-01
201601,1298,United States of America,Portugal,2016-01-01
201601,186286,Canada,Belgium,2016-01-01
201601,26252,Denmark,Belgium,2016-01-01
201601,6976,France,Belgium,2016-01-01
201601,226710,Germany,Belgium,2016-01-01
201601,298,Lebanon,Belgium,2016-01-01
201601,64298,Netherlands,Belgium,2016-01-01
201601,942,United Kingdom,Belgium,2016-01-01
201509,199,Canada,French Polynesia,2015-09-01
201509,70,China,French Polynesia,2015-09-01
201509,39,France,French Polynesia,2015-09-01
201509,769,New Zealand,French Polynesia,2015-09-01
201509,7969,United States of America,French Polynesia,2015-09-01
201509,758,South Africa,Uganda,2015-09-01
201509,2097,United States of America,Uganda,2015-09-01
201601,85729,Denmark,Austria,2016-01-01
201601,38998,Germany,Austria,2016-01-01
201601,337,Netherlands,Austria,2016-01-01
201601,78194,Denmark,France,2016-01-01
201601,1062,Austria,Bulgaria,2016-01-01
201601,146,Belgium,France,2016-01-01
201601,1008689,Canada,France,2016-01-01
201601,3481,Italy,France,2016-01-01
201601,23411,Netherlands,France,2016-01-01
201601,2916,United Kingdom,France,2016-01-01
201601,798,United States of America,France,2016-01-01
201601,4330,Czech Rep.,Hungary,2016-01-01
201601,66982,Germany,Hungary,2016-01-01
201601,308,Slovenia,Hungary,2016-01-01
201601,4026,Austria,Italy,2016-01-01
201601,93265,Canada,Italy,2016-01-01
201601,14839,Denmark,Italy,2016-01-01
201601,79694,France,Italy,2016-01-01
201601,41048,Germany,Italy,2016-01-01
201601,24,Spain,Italy,2016-01-01
201509,9900,Germany,Croatia,2015-09-01
201509,3777,Hungary,Croatia,2015-09-01
201509,619,Italy,Croatia,2015-09-01
201509,680,Netherlands,Croatia,2015-09-01
201509,19,United Kingdom,Croatia,2015-09-01
201509,379,United States of America,Antigua and Barbuda,2015-09-01
201509,101,Austria,Croatia,2015-09-01
201509,8,Czech Rep.,Croatia,2015-09-01
201509,7881,France,Croatia,2015-09-01
201601,72491,Belgium,Netherlands,2016-01-01
201601,242960,Canada,Netherlands,2016-01-01
201601,608,United Kingdom,Netherlands,2016-01-01
201601,13575,United States of America,Netherlands,2016-01-01
201601,1140,Austria,Romania,2016-01-01
201601,12011,Denmark,Romania,2016-01-01
201601,4040,France,Romania,2016-01-01
201601,738,Germany,Romania,2016-01-01
201601,1835,Hungary,Romania,2016-01-01
201601,662,United Kingdom,Romania,2016-01-01
201601,1321,Canada,Serbia,2016-01-01
201601,5253,Austria,Slovenia,2016-01-01
201601,891,Canada,Slovenia,2016-01-01
201601,107,France,Slovenia,2016-01-01
201601,2147,Germany,Slovenia,2016-01-01
201601,4,Italy,Slovenia,2016-01-01
201601,454,Mexico,Slovenia,2016-01-01
201601,9404,Canada,India,2016-01-01
201601,4961,France,India,2016-01-01
201601,20809,United States of America,India,2016-01-01
201509,1654,South Africa,Botswana,2015-09-01
201509,18549,Canada,Brazil,2015-09-01
201601,436,Canada,French Polynesia,2016-01-01
201601,3590,Canada,New Caledonia,2016-01-01
201601,1512,France,New Caledonia,2016-01-01
201601,18089,United States of America,Philippines,2016-01-01
201601,190,France,French Polynesia,2016-01-01
201601,444,United States of America,French Polynesia,2016-01-01
201601,160,Germany,Russian Federation,2016-01-01
201601,859,France,Mauritius,2016-01-01
201601,195,Canada,Saint Vincent and the Grenadines,2016-01-01
201601,395,United States of America,Saint Vincent and the Grenadines,2016-01-01
201601,56,United States of America,Antigua and Barbuda,2016-01-01
201601,332,Canada,Uruguay,2016-01-01
201601,15117,Malaysia,Bahrain,2016-01-01
201601,237,Philippines,Bahrain,2016-01-01
201601,874,United Kingdom,Bahrain,2016-01-01
201601,8719,United States of America,Bahrain,2016-01-01
201509,56868,Austria,Germany,2015-09-01
201509,1761776,Canada,Germany,2015-09-01
201509,24899,Denmark,Germany,2015-09-01
201509,438,United Kingdom,Germany,2015-09-01
201509,1874,United States of America,Germany,2015-09-01
201601,6,Australia,TFYR of Macedonia,2016-01-01
201601,518,Canada,TFYR of Macedonia,2016-01-01
201601,55,China,TFYR of Macedonia,2016-01-01
201601,15819,Australia,Singapore,2016-01-01
201601,4832,Canada,Singapore,2016-01-01
201601,22,France,Singapore,2016-01-01
201601,4545,Indonesia,Singapore,2016-01-01
201601,31,Italy,Singapore,2016-01-01
201601,4543,Japan,Singapore,2016-01-01
201601,274,Rep. of Korea,Singapore,2016-01-01
201601,724,Malaysia,Singapore,2016-01-01
201601,20499,United States of America,Singapore,2016-01-01
201601,68,Belgium,Burundi,2016-01-01
201601,278,United States of America,Belize,2016-01-01
201601,57833,Canada,Ireland,2016-01-01
201601,6355,Germany,Ireland,2016-01-01
201601,32770,United Kingdom,Ireland,2016-01-01
201601,49018,Canada,Sweden,2016-01-01
201601,4823,Belgium,Luxembourg,2016-01-01
201601,4003,Canada,Luxembourg,2016-01-01
201601,1180,France,Luxembourg,2016-01-01
201601,3319,Germany,Luxembourg,2016-01-01
201601,35,Italy,Luxembourg,2016-01-01
201601,98,Netherlands,Luxembourg,2016-01-01
201601,360,United Kingdom,Luxembourg,2016-01-01
201601,5147,Denmark,Sweden,2016-01-01
201601,454,Canada,Bosnia Herzegovina,2016-01-01
201601,1339,Germany,Bosnia Herzegovina,2016-01-01
201601,116,Czech Rep.,Croatia,2016-01-01
201601,6781,Germany,Croatia,2016-01-01
201601,478,Hungary,Croatia,2016-01-01
201601,180,Italy,Croatia,2016-01-01
201601,1430,Netherlands,Croatia,2016-01-01
201601,44621,Canada,Spain,2016-01-01
201601,6416,Denmark,Spain,2016-01-01
201601,37224,France,Spain,2016-01-01
201601,4703,Germany,Spain,2016-01-01
201601,1566,Mexico,Spain,2016-01-01
201601,3051,Netherlands,Spain,2016-01-01
201601,3071,United Kingdom,Spain,2016-01-01
201601,3639,United Kingdom,Greece,2016-01-01
201601,7,Netherlands,Greece,2016-01-01
201601,1566,Cyprus,Greece,2016-01-01
201601,4238,Germany,Greece,2016-01-01
201601,27,Barbados,Bermuda,2016-01-01
201601,3511,Australia,Brunei Darussalam,2016-01-01
201601,87,South Africa,Mozambique,2016-01-01
201601,182,United Kingdom,Bermuda,2016-01-01
201601,15353,United States of America,Bermuda,2016-01-01
201601,2228,United States of America,Peru,2016-01-01
201601,11,China,South Africa,2016-01-01
201601,7137,Canada,South Africa,2016-01-01
201601,4431,Malaysia,South Africa,2016-01-01
201601,2009,Egypt,South Africa,2016-01-01
201601,1563,United Kingdom,South Africa,2016-01-01
201601,15,United States of America,South Africa,2016-01-01
201509,20005,Germany,Hungary,2015-09-01
201509,450,Germany,Kazakhstan,2015-09-01
201509,1296,Russian Federation,Kazakhstan,2015-09-01
201509,727,United Kingdom,Kazakhstan,2015-09-01
201509,1590,United States of America,Kazakhstan,2015-09-01
201601,3818,Canada,Colombia,2016-01-01
201601,24590,United States of America,Colombia,2016-01-01
201601,542,Canada,Greenland,2016-01-01
201601,303,Denmark,Greenland,2016-01-01
201601,37,Australia,Rep. of Korea,2016-01-01
201601,480944,Canada,Rep. of Korea,2016-01-01
201601,2093,France,Rep. of Korea,2016-01-01
201601,4109,Germany,Rep. of Korea,2016-01-01
201601,4283,Kenya,Rep. of Korea,2016-01-01
201601,12,New Zealand,Rep. of Korea,2016-01-01
201601,15140,United States of America,Rep. of Korea,2016-01-01
201601,19434,Canada,Ukraine,2016-01-01
201509,46,Spain,Senegal,2015-09-01
201601,3693,Canada,Cyprus,2016-01-01
201601,2687,United Kingdom,Cyprus,2016-01-01
201509,3942,Canada,Canada,2015-09-01
201509,49,China,Canada,2015-09-01
201509,142,France,Canada,2015-09-01
201509,152,Indonesia,Canada,2015-09-01
201509,85,United Kingdom,Canada,2015-09-01
201509,44202,United States of America,Canada,2015-09-01
201509,1209404,Canada,Japan,2015-09-01
201509,12222,United States of America,Japan,2015-09-01
201601,139,Canada,Finland,2016-01-01
201601,16212,Denmark,Finland,2016-01-01
201601,2276,Austria,Poland,2016-01-01
201601,75725,Canada,Poland,2016-01-01
201601,4269,Czech Rep.,Poland,2016-01-01
201601,2263,Germany,Poland,2016-01-01
201601,2170,Mexico,Poland,2016-01-01
201601,584,United Kingdom,Poland,2016-01-01
201601,200,Czech Rep.,Lithuania,2016-01-01
201601,2507,France,Lithuania,2016-01-01
201601,3303,Latvia,Lithuania,2016-01-01
201601,302,United Kingdom,Lithuania,2016-01-01
201601,4289,Canada,Portugal,2016-01-01
201601,93,France,Portugal,2016-01-01
201601,673,Germany,Portugal,2016-01-01
201601,513,Austria,Slovakia,2016-01-01
201601,262,Canada,Slovakia,2016-01-01
201601,3913,China,Slovakia,2016-01-01
201601,3022,Czech Rep.,Slovakia,2016-01-01
201601,5513,Hungary,Slovakia,2016-01-01
201601,25,United Kingdom,Slovakia,2016-01-01
201601,5507,Poland,Slovakia,2016-01-01
201601,4302,United Kingdom,Malaysia,2016-01-01
201601,9947,United States of America,Malaysia,2016-01-01
201601,2202,Canada,Canada,2016-01-01
201601,2315,Mexico,Canada,2016-01-01
201601,1397,Netherlands,Canada,2016-01-01
201601,74,United Kingdom,Canada,2016-01-01
201601,153581,United States of America,Canada,2016-01-01
201509,16280,United States of America,Mexico,2015-09-01
201411,692,Austria,Italy,2014-11-01
201411,23506,Belgium,Italy,2014-11-01
201411,226006,Canada,Italy,2014-11-01
201411,8513,Denmark,Italy,2014-11-01
201411,20176,France,Italy,2014-11-01
201411,52173,Germany,Italy,2014-11-01
201411,2367,United Kingdom,Italy,2014-11-01
201509,26795,Australia,Singapore,2015-09-01
201509,2279,Canada,Singapore,2015-09-01
201509,54,China,Singapore,2015-09-01
201509,338,France,Singapore,2015-09-01
201509,42,"China, Hong Kong SAR",Singapore,2015-09-01
201509,4315,Indonesia,Singapore,2015-09-01
201509,2415,Italy,Singapore,2015-09-01
201509,548,Japan,Singapore,2015-09-01
201509,6726,United Kingdom,Singapore,2015-09-01
201509,67262,United States of America,Singapore,2015-09-01
201509,18880,Denmark,Finland,2015-09-01
201509,406,Netherlands,Finland,2015-09-01
201509,865,Canada,Finland,2015-09-01
201509,4558,United Kingdom,Finland,2015-09-01
201509,15,United States of America,Finland,2015-09-01
201411,669127,Canada,Australia,2014-11-01
201411,122151,New Zealand,Australia,2014-11-01
201411,16539,United States of America,Australia,2014-11-01
201509,4051,Poland,Slovakia,2015-09-01
201509,1487,Singapore,Malaysia,2015-09-01
201509,1346,United Kingdom,Malaysia,2015-09-01
201509,6265,United States of America,Malaysia,2015-09-01
201509,67,France,Portugal,2015-09-01
201509,817,Spain,Portugal,2015-09-01
201509,1257,United Kingdom,Portugal,2015-09-01
201509,2857,United States of America,Portugal,2015-09-01
201509,1211,Austria,Slovakia,2015-09-01
201509,1345,Canada,Slovakia,2015-09-01
201509,5505,China,Slovakia,2015-09-01
201509,5083,Czech Rep.,Slovakia,2015-09-01
201509,5315,Germany,Slovakia,2015-09-01
201509,6962,Hungary,Slovakia,2015-09-01
201509,4829,Austria,Slovenia,2015-09-01
201509,337,Canada,Slovenia,2015-09-01
201509,88,Croatia,Slovenia,2015-09-01
201509,1386,France,Slovenia,2015-09-01
201509,2034,Germany,Slovenia,2015-09-01
201509,233,Mexico,Slovenia,2015-09-01
201411,198,Sweden,Norway,2014-11-01
201411,2221,United Kingdom,Norway,2014-11-01
201411,1371,United States of America,Norway,2014-11-01
201411,67,Greece,Cyprus,2014-11-01
201411,9177,United Kingdom,Cyprus,2014-11-01
201411,14170,Canada,Norway,2014-11-01
201411,30060,Denmark,Norway,2014-11-01
201411,282,Netherlands,Norway,2014-11-01
201411,1706,Costa Rica,Chile,2014-11-01
201512,655,Netherlands,Finland,2015-12-01
201411,3006,Canada,Brazil,2014-11-01
201512,125,Canada,Chile,2015-12-01
201411,214,United Kingdom,Canada,2014-11-01
201411,64451,United States of America,Canada,2014-11-01
201512,223,Cyprus,Greece,2015-12-01
201512,82,Germany,Greece,2015-12-01
201512,6378,United Kingdom,Greece,2015-12-01
201411,3772,Canada,Canada,2014-11-01
201411,15,Czech Rep.,Canada,2014-11-01
201411,11,Sweden,Canada,2014-11-01
201411,403,Canada,Estonia,2014-11-01
201411,2303,Finland,Estonia,2014-11-01
201411,176,France,Estonia,2014-11-01
201411,1108,Germany,Estonia,2014-11-01
201411,847,Latvia,Estonia,2014-11-01
201411,2521,France,Lithuania,2014-11-01
201411,1343,Germany,Lithuania,2014-11-01
201411,2504,Latvia,Lithuania,2014-11-01
201411,156,United Kingdom,Lithuania,2014-11-01
201512,402,Canada,Armenia,2015-12-01
201512,109,Germany,Armenia,2015-12-01
201411,39103,United States of America,Mexico,2014-11-01
201411,11189,Canada,Mexico,2014-11-01
201411,243,Canada,TFYR of Macedonia,2014-11-01
201411,542,China,Mexico,2014-11-01
201512,4279,United States of America,Barbados,2015-12-01
201411,6526,Australia,New Zealand,2014-11-01
201411,89959,Canada,New Zealand,2014-11-01
201411,102,United Kingdom,New Zealand,2014-11-01
201411,11644,United States of America,New Zealand,2014-11-01
201512,219,United Kingdom,Barbados,2015-12-01
201411,3324,Austria,Switzerland,2014-11-01
201411,373690,Canada,Switzerland,2014-11-01
201411,7626,France,Switzerland,2014-11-01
201411,35288,Germany,Switzerland,2014-11-01
201411,2123,United Kingdom,Switzerland,2014-11-01
201411,2293,United States of America,Switzerland,2014-11-01
201411,498633,Canada,Denmark,2014-11-01
201411,3777,France,Denmark,2014-11-01
201411,2129,Germany,Denmark,2014-11-01
201411,7,Italy,Denmark,2014-11-01
201411,3565,Netherlands,Denmark,2014-11-01
201411,25,Sweden,Denmark,2014-11-01
201411,179,Switzerland,Denmark,2014-11-01
201411,13224,Denmark,Greece,2014-11-01
201411,634,Germany,Greece,2014-11-01
201411,9120,Netherlands,Greece,2014-11-01
201411,635,United Kingdom,Greece,2014-11-01
201411,70,United States of America,South Africa,2014-11-01
201509,595,Canada,Iceland,2015-09-01
201411,13,Belgium,Czech Rep.,2014-11-01
201411,61675,Canada,Czech Rep.,2014-11-01
201411,108659,Denmark,Czech Rep.,2014-11-01
201411,83,France,Czech Rep.,2014-11-01
201411,21927,Germany,Czech Rep.,2014-11-01
201411,12617,United Kingdom,Czech Rep.,2014-11-01
201411,4449,Austria,Hungary,2014-11-01
201411,14341,Germany,Hungary,2014-11-01
201411,374,Finland,Russian Federation,2014-11-01
201411,820,France,Russian Federation,2014-11-01
201411,3088,Germany,Russian Federation,2014-11-01
201411,480,Israel,Russian Federation,2014-11-01
201411,208,Latvia,Russian Federation,2014-11-01
201411,19087,Lithuania,Russian Federation,2014-11-01
201411,11544,Poland,Russian Federation,2014-11-01
201411,7047,United States of America,Russian Federation,2014-11-01
201509,2866,Bulgaria,Greece,2015-09-01
201509,6506,Netherlands,Greece,2015-09-01
201509,201,United Kingdom,Greece,2015-09-01
201509,136,United States of America,Iceland,2015-09-01
201509,28277,Belgium,Italy,2015-09-01
201509,192079,Canada,Italy,2015-09-01
201509,10975,Denmark,Italy,2015-09-01
201509,33454,France,Italy,2015-09-01
201509,36421,Germany,Italy,2015-09-01
201509,10594,Ireland,Italy,2015-09-01
201509,9414,Netherlands,Italy,2015-09-01
201509,1,Romania,Italy,2015-09-01
201509,2297,United Kingdom,Italy,2015-09-01
201509,847,Austria,Italy,2015-09-01
201509,1019,Canada,Norway,2015-09-01
201509,22135,Denmark,Norway,2015-09-01
201509,213,United Kingdom,Norway,2015-09-01
201509,141823,United States of America,Norway,2015-09-01
201512,1758,Costa Rica,El Salvador,2015-12-01
201512,13340,Guatemala,El Salvador,2015-12-01
201512,2189,United States of America,El Salvador,2015-12-01
201411,284,Netherlands,Croatia,2014-11-01
201411,213,Austria,Croatia,2014-11-01
201411,4413,Germany,Croatia,2014-11-01
201411,90,Italy,Croatia,2014-11-01
201512,945,Canada,Montenegro,2015-12-01
201512,163,Italy,Montenegro,2015-12-01
201512,213,Netherlands,Montenegro,2015-12-01
201512,14770,Canada,Norway,2015-12-01
201411,1524,Netherlands,Poland,2014-11-01
201411,187,United Kingdom,Poland,2014-11-01
201411,21790,Austria,Poland,2014-11-01
201411,8771,Belgium,Poland,2014-11-01
201411,103517,Canada,Poland,2014-11-01
201411,72878,France,Poland,2014-11-01
201411,22954,Germany,Poland,2014-11-01
201411,17708,Hungary,Poland,2014-11-01
201411,1029,United States of America,Antigua and Barbuda,2014-11-01
201411,1722,Russian Federation,Azerbaijan,2014-11-01
201411,109,Austria,Luxembourg,2014-11-01
201411,713,Belgium,Luxembourg,2014-11-01
201411,454,Canada,Luxembourg,2014-11-01
201411,967,France,Luxembourg,2014-11-01
201411,5476,Germany,Luxembourg,2014-11-01
201411,115,United Kingdom,Luxembourg,2014-11-01
201411,1220,Canada,Finland,2014-11-01
201411,37306,France,Finland,2014-11-01
201411,2316,Sweden,Finland,2014-11-01
201411,21,United States of America,Finland,2014-11-01
201411,345,Canada,Barbados,2014-11-01
201411,87,United Kingdom,Barbados,2014-11-01
201411,5220,United States of America,Barbados,2014-11-01
201411,1608,Costa Rica,El Salvador,2014-11-01
201411,6807,Guatemala,El Salvador,2014-11-01
201512,68115,Canada,Sweden,2015-12-01
201512,5059,Denmark,Sweden,2015-12-01
201512,2823,Lebanon,Sweden,2015-12-01
201512,223,Poland,Georgia,2015-12-01
201411,350,United Kingdom,Bermuda,2014-11-01
201411,14455,United States of America,Bermuda,2014-11-01
201411,78,Uruguay,Bermuda,2014-11-01
201411,530,Canada,Montenegro,2014-11-01
201411,40,Indonesia,Montenegro,2014-11-01
201411,9391,Canada,Ukraine,2014-11-01
201411,1147751,Canada,France,2014-11-01
201411,1934,Sri Lanka,France,2014-11-01
201411,9777,Denmark,France,2014-11-01
201411,3167,Italy,France,2014-11-01
201411,13389,Netherlands,France,2014-11-01
201411,54,Philippines,France,2014-11-01
201411,6641,United Kingdom,France,2014-11-01
201411,84398,Denmark,Austria,2014-11-01
201411,44525,Netherlands,Belgium,2014-11-01
201411,78873,United States of America,Belgium,2014-11-01
201411,543,United Kingdom,Bolivia,2014-11-01
201411,865,United States of America,Bolivia,2014-11-01
201411,1210,Austria,Bulgaria,2014-11-01
201411,9890,France,Bulgaria,2014-11-01
201411,16638,Austria,Germany,2014-11-01
201411,2077311,Canada,Germany,2014-11-01
201411,6697,Denmark,Germany,2014-11-01
201411,6460,France,Germany,2014-11-01
201411,973,Spain,Germany,2014-11-01
201411,2544,United States of America,Germany,2014-11-01
201411,46670,Belgium,Netherlands,2014-11-01
201411,161238,Canada,Netherlands,2014-11-01
201411,374,Mexico,Netherlands,2014-11-01
201411,1896,Canada,Slovakia,2014-11-01
201411,5153,Czech Rep.,Slovakia,2014-11-01
201411,2281,Germany,Slovakia,2014-11-01
201411,47537,Poland,Slovakia,2014-11-01
201411,4778,United Kingdom,Slovakia,2014-11-01
201512,6917,Canada,Estonia,2015-12-01
201512,1425,Germany,Estonia,2015-12-01
201512,1514,Latvia,Estonia,2015-12-01
201411,28237,Germany,Slovenia,2014-11-01
201411,711,Netherlands,Slovenia,2014-11-01
201411,3522,Mexico,South Africa,2014-11-01
201411,1349,Egypt,South Africa,2014-11-01
201411,22163,Canada,Spain,2014-11-01
201411,3904,France,Spain,2014-11-01
201411,3205,Germany,Spain,2014-11-01
201411,13071,Netherlands,Spain,2014-11-01
201411,3791,United Kingdom,Spain,2014-11-01
201411,6760,United States of America,Spain,2014-11-01
201411,272,Mexico,Guatemala,2014-11-01
201411,41011,United States of America,Guatemala,2014-11-01
201411,609,Canada,Panama,2014-11-01
201411,15461,Costa Rica,Panama,2014-11-01
201411,10493,United States of America,Panama,2014-11-01
201411,5435,Thailand,India,2014-11-01
201411,2864,France,Mauritius,2014-11-01
201411,182,South Africa,Mauritius,2014-11-01
201411,1650,Portugal,Mozambique,2014-11-01
201411,50,South Africa,Mozambique,2014-11-01
201411,928,Australia,New Caledonia,2014-11-01
201411,3792,Canada,New Caledonia,2014-11-01
201411,1958,France,New Caledonia,2014-11-01
201411,2614,Austria,Romania,2014-11-01
201411,1932,Germany,Kazakhstan,2014-11-01
201411,388,Russian Federation,Kazakhstan,2014-11-01
201411,21387,Australia,Fiji,2014-11-01
201411,509,New Zealand,Fiji,2014-11-01
201411,1188,United States of America,Fiji,2014-11-01
201411,5331,Bulgaria,Romania,2014-11-01
201411,258,France,Romania,2014-11-01
201411,4105,Hungary,Romania,2014-11-01
201411,183,United Kingdom,Romania,2014-11-01
201411,61189,United States of America,Colombia,2014-11-01
201411,3116,Australia,Thailand,2014-11-01
201411,34448,Canada,Thailand,2014-11-01
201411,820,United Kingdom,Thailand,2014-11-01
201411,1872,United States of America,Belize,2014-11-01
201411,43954,Belgium,United Kingdom,2014-11-01
201411,1717957,Canada,United Kingdom,2014-11-01
201411,3924,Sri Lanka,United Kingdom,2014-11-01
201411,5121,Denmark,United Kingdom,2014-11-01
201411,3349,France,United Kingdom,2014-11-01
201411,5563,Ireland,United Kingdom,2014-11-01
201411,10840,Netherlands,United Kingdom,2014-11-01
201411,204,Portugal,United Kingdom,2014-11-01
201411,46733,United States of America,United Kingdom,2014-11-01
201411,135,India,Zambia,2014-11-01
201411,56,South Africa,Zambia,2014-11-01
201411,117,Germany,Rep. of Moldova,2014-11-01
201411,798,New Zealand,Samoa,2014-11-01
201411,656,United States of America,Samoa,2014-11-01
201411,97,United Kingdom,Guyana,2014-11-01
201411,1967,France,Ireland,2014-11-01
201411,22365,Australia,Singapore,2014-11-01
201411,6683,Canada,Singapore,2014-11-01
201411,5030,New Zealand,Singapore,2014-11-01
201411,160,United Kingdom,Singapore,2014-11-01
201411,51943,United States of America,Singapore,2014-11-01
201512,132,Canada,TFYR of Macedonia,2015-12-01
201512,102,Greece,TFYR of Macedonia,2015-12-01
201512,83,Mexico,TFYR of Macedonia,2015-12-01
201512,28,Switzerland,TFYR of Macedonia,2015-12-01
201411,494,France,Singapore,2014-11-01
201411,1419,Japan,Singapore,2014-11-01
201411,35853,Canada,"China, Hong Kong SAR",2014-11-01
201411,880,Japan,"China, Hong Kong SAR",2014-11-01
201411,664,United States of America,"China, Hong Kong SAR",2014-11-01
201512,706,France,Latvia,2015-12-01
201512,21426,Germany,Latvia,2015-12-01
201512,8391,Lithuania,Latvia,2015-12-01
201512,1716,Sweden,Latvia,2015-12-01
201512,478,United Kingdom,Latvia,2015-12-01
201411,1687,Australia,Malaysia,2014-11-01
201411,2764,China,Malaysia,2014-11-01
201411,15194,United States of America,Malaysia,2014-11-01
201411,218249,Canada,Ireland,2014-11-01
201411,13908,Germany,Ireland,2014-11-01
201411,519,Malaysia,Ireland,2014-11-01
201411,11201,United Kingdom,Ireland,2014-11-01
201411,1339721,Canada,Japan,2014-11-01
201411,10515,United States of America,Japan,2014-11-01
201411,363,United States of America,Montserrat,2014-11-01
201411,5142,United States of America,Peru,2014-11-01
201411,7560,Germany,Sweden,2014-11-01
201411,7461,Germany,Portugal,2014-11-01
201411,104,Italy,Portugal,2014-11-01
201411,1224,Spain,Portugal,2014-11-01
201411,1866,United Kingdom,Portugal,2014-11-01
201411,2321,United States of America,Portugal,2014-11-01
201411,1405,Canada,Bosnia Herzegovina,2014-11-01
201411,93,Germany,Bosnia Herzegovina,2014-11-01
201511,891,United States of America,Chile,2015-11-01
201411,2049,Canada,French Polynesia,2014-11-01
201411,414,China,French Polynesia,2014-11-01
201411,658,New Zealand,French Polynesia,2014-11-01
201411,2351,United States of America,French Polynesia,2014-11-01
201411,405,Canada,Iceland,2014-11-01
201411,335,Denmark,Iceland,2014-11-01
201411,175,Sweden,Iceland,2014-11-01
201411,491,United States of America,Iceland,2014-11-01
201411,244,France,Latvia,2014-11-01
201411,1336,Germany,Latvia,2014-11-01
201411,41422,Lithuania,Latvia,2014-11-01
201411,42,Netherlands,Latvia,2014-11-01
201511,5324,Guatemala,El Salvador,2015-11-01
201511,1574,United States of America,El Salvador,2015-11-01
201511,74327,Canada,Mexico,2015-11-01
201511,452,China,Mexico,2015-11-01
201511,11442,United States of America,Mexico,2015-11-01
